Index,Property,Unit,Sq Ft,Bed Rooms,Program,Contract No.,Market Rent,Gross Rent,Contract Rent,RD Basic Rent,Subsidy,Tenant Rent,Utility Allowance,Optional Charges,TTP,Utility Reim.
1099,"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-8A ,793,2,Tax Credit,,710.22,771.9,0,0,0,692.9,79,0,771.9,0
1100,"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-8B ,1034,3,Tax Credit,,1267.15,1323,0,0,0,1224,99,0,1323,0
1101,"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-COM,8197,0,,,6830.83,0,0,0,0,0,0,0,0,0
1102,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-1A   ,614,1,Tax Credit,,1285.35,1326,0,0,0,1254,72,0,1326,0
1103,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-1B   ,814,2,,,0,0,0,0,0,0,76,0,0,0
1104,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-1C   ,0,2,Tax Credit,,1446,1522,0,0,1122,324,76,0,400,0
1105,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-1D   ,793,2,Tax Credit,,1446,1522,0,0,1025,421,76,0,497,0
1106,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2A   ,1034,3,Tax Credit,,1861,1956,0,0,1277,584,95,0,679,0
1107,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2B   ,458,0,Tax Credit,,537.3,587,0,0,0,519,68,0,587,0
1108,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2C   ,422,0,Tax Credit,,697.15,738,0,0,0,670,68,0,738,0
1109,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2D   ,585,1,Tax Credit,,756.45,792,0,0,0,720,72,0,792,0
1110,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2E   ,1025,3,Tax Credit,,1891.41,1835,0,0,1471,269,95,0,364,0
1111,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2F   ,608,1,Tax Credit,,954.09,954,0,0,0,882,72,0,954,0
1112,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2G   ,793,2,Tax Credit,,1446,1522,0,0,972,474,76,0,550,0
1113,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2H   ,431,0,Tax Credit,,842.55,905,0,0,0,822,83,0,905,0
1114,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3A   ,1034,3,Tax Credit,,846.73,872,0,0,0,775,97,0,872,0
1115,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3B   ,431,0,Tax Credit,,868.01,890,0,0,0,822,68,0,890,0
1116,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3C   ,458,0,Tax Credit,,686.75,738,0,0,0,670,68,0,738,0
1117,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3D   ,608,1,Tax Credit,,913.09,954,0,0,0,882,72,0,954,0
1118,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3E   ,1025,3,Tax Credit,,1035.25,1095,0,0,0,1000,95,0,1095,0
1119,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3F   ,615,1,Tax Credit,,1223,1295,0,0,779,444,72,0,516,0
1120,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3G   ,751,2,Tax Credit,,1564.27,1141,0,0,0,1065,76,0,1141,0
1121,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3H   ,422,0,Tax Credit,,531.98,617.98,0,0,0,531.98,86,0,617.98,0
1122,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4A   ,1034,3,Tax Credit,,1305.26,1319,0,0,0,1224,95,0,1319,0
1123,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4B   ,431,0,Tax Credit,,887.48,890,0,0,0,822,68,0,890,0
1124,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4C   ,458,0,Tax Credit,,731.9,738,0,0,0,670,68,0,738,0
1125,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4D   ,608,1,Tax Credit,,958.74,954,0,0,0,882,72,0,954,0
1126,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4E   ,1025,3,,,1861,0,0,0,0,0,95,0,0,0
1127,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4F   ,585,1,Tax Credit,,580.53,630,0,0,92.4,465.6,72,0,537.6,0
1128,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4G   ,751,2,Tax Credit,,1091.63,1141,0,0,0,1065,76,0,1141,0
1129,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4H   ,431,0,Tax Credit,,1059.45,1083.94,0,0,0,1010.94,73,0,1083.94,0
1130,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5A   ,1025,3,Tax Credit,,1087.01,1097,0,0,0,1000,97,0,1097,0
1131,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5B   ,458,0,Tax Credit,,728.3,738,0,0,0,670,68,0,738,0
1132,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5C   ,422,0,Tax Credit,,542.71,587,0,0,0,519,68,0,587,0
1133,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5D   ,596,1,Tax Credit,,586.25,630,0,0,0,558,72,0,630,0
1134,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5E   ,1034,3,Tax Credit,,1330.51,1319,0,0,0,1224,95,0,1319,0
1135,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5F   ,585,1,Tax Credit,,577.67,630,0,0,0,558,72,0,630,0
1136,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5G   ,793,2,Tax Credit,,734.82,801.9,0,0,0,692.9,109,0,801.9,0
1137,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5H   ,458,0,Tax Credit,,728.3,738,0,0,0,670,68,0,738,0
1138,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6A   ,1034,2,Tax Credit,,1861,1956,0,0,1516,345,95,0,440,0
1139,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6B   ,458,0,Tax Credit,,686.75,738,0,0,0,670,68,0,738,0
1140,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6C   ,422,0,Tax Credit,,537.3,587,0,0,0,519,68,0,587,0
1141,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6D   ,585,1,Tax Credit,,583.49,649.37,0,0,0,566.37,83,0,649.37,0
1142,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6E   ,1025,3,Tax Credit,,1740,1835,0,0,1255,485,95,0,580,0
1143,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6F   ,608,1,Tax Credit,,952.26,957,0,0,0,882,75,0,957,0
1144,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6G   ,751,2,Tax Credit,,1564.27,1587,0,0,1304,207,76,0,283,0
1145,"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6H   ,431,0,,,822,0,0,0,0,0,68,0,0,0
1146,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),128-1A  ,1300,3,,,1099.65,163,0,0,0,163,73,0,0,0
1147,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),128-2A  ,574,1,,,0,0,0,0,0,0,59,0,0,0
1148,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),128-2B  ,574,1,,,0,604.53,0,0,0,604.53,59,0,0,0
1149,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),128-3A  ,1300,4,,,1126.32,128,0,0,0,128,73,0,0,0
1150,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),135-1A  ,1129,3,,,1200.87,1200.87,0,0,0,1200.87,73,0,0,0
1151,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),135-2A  ,574,1,,,556.2,556.2,0,0,0,556.2,59,0,0,0
1152,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),135-2B  ,748,2,,,741.6,211,0,0,0,211,60,0,0,0
1153,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),135-3A  ,574,2,,,902.2,261,0,0,0,261,60,0,0,0
1154,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1424-1A ,910,3,,,937.7,370,0,0,0,370,73,0,0,0
1155,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1424-2A ,569,1,,,567.32,0,0,0,0,0,59,0,0,0
1156,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1424-2B ,569,1,,,556.2,616.69,0,0,0,616.69,59,0,0,0
1157,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1424-3A ,569,1,,,520.5,0,0,0,0,0,59,0,0,0
1158,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1424-3B ,569,1,,,581.5,606.41,0,0,0,606.41,59,0,0,0
1159,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-1A ,683,1,,,0,0,0,0,0,0,59,0,0,0
1160,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-1B ,686,1,,,0,0,0,0,0,0,59,0,0,0
1161,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-2A ,766,2,,,747.79,757.14,0,0,0,757.14,0,0,0,0
1162,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-2B ,749,2,,,756.43,822.24,0,0,0,822.24,60,0,0,0
1163,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-3A ,766,2,,,741.6,775.34,0,0,0,775.34,60,0,0,0
1164,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-3B ,749,2,,,721.76,800.25,0,0,0,800.25,60,0,0,0
1165,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),181-1A  ,554,1,,,150,150,0,0,0,150,59,0,0,0
1166,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),181-1B  ,557,0,,,520.5,0,0,0,0,0,59,0,0,0
1167,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),181-2A  ,688,1,,,621.71,0,0,0,0,0,59,0,0,0
1168,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),181-2B  ,854,2,,,777.99,833.71,0,0,0,833.71,60,0,0,0
1169,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),181-3A  ,873,2,,,721.76,756.54,0,0,0,756.54,60,0,0,0
1170,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),194-1A  ,831,3,,,972.48,658,0,0,0,658,73,0,0,0
1171,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),194-2A  ,652,1,,,530.91,165,0,0,0,165,59,0,0,0
1172,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),194-2B  ,852,2,,,728.97,197,0,0,0,197,60,0,0,0
1173,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),194-3A  ,827,2,,,756.43,783.09,0,0,0,783.09,59,0,0,0
1174,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),238-1A  ,567,1,,,621.71,656.49,0,0,0,656.49,59,0,0,0
1175,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),238-1B  ,567,1,,,520.5,184,0,0,0,184,59,0,0,0
1176,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),238-2A  ,567,1,,,0,0,0,0,0,0,59,0,0,0
1177,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),238-2B  ,720,2,,,756.43,822.24,0,0,0,822.24,60,0,0,0
1178,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),238-3A  ,572,2,,,756.43,822.24,0,0,0,822.24,59,0,0,0
1179,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),245-1A  ,549,1,,,0,0,0,0,0,0,59,0,0,0
1180,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),245-1B  ,554,1,,,520,0,0,0,0,0,59,0,0,0
1181,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),245-2A  ,688,1,,,0,0,0,0,0,0,60,0,0,0
1182,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),245-2B  ,838,2,,,756.43,775.34,0,0,0,775.34,60,0,0,0
1183,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),245-3A  ,872,2,,,756.43,832.52,0,0,0,832.52,60,0,0,0
1184,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-1A  ,597,1,,,297.64,0,0,0,0,0,59,0,0,0
1185,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-1B  ,597,1,,,556.2,186,0,0,0,186,59,0,0,0
1186,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-2A  ,597,1,,,596.04,596.04,0,0,0,596.04,59,0,0,0
1187,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-2B  ,597,1,,,572.04,592.2,0,0,0,592.2,59,0,0,0
1188,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-3A  ,597,1,,,520.5,0,0,0,0,0,59,0,0,0
1189,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-3B  ,597,1,,,520.5,534.91,0,0,0,534.91,59,0,0,0
1190,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-1A  ,644,1,,,541.32,588.79,0,0,0,588.79,59,0,0,0
1191,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-1B  ,623,1,,,541.32,0,0,0,0,0,59,0,0,0
1192,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-2A  ,699,1,,,556.2,0,0,0,0,0,59,0,0,0
1193,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-2B  ,678,1,,,0,0,0,0,0,0,59,0,0,0
1194,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-3A  ,767,1,,,762.74,288,0,0,0,288,59,0,0,0
1195,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-3B  ,603,1,,,0,0,0,0,0,0,59,0,0,0
1196,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),432-1A  ,558,1,,,567.32,616.69,0,0,0,616.69,59,0,0,0
1197,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),432-1B  ,561,1,,,520,585.5,0,0,0,585.5,59,0,0,0
1198,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),432-2A  ,692,1,,,567.32,600.66,0,0,0,600.66,59,0,0,0
1199,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),432-2B  ,843,0,,,756.95,781.55,0,0,0,781.55,60,0,0,0
1200,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),432-3A  ,874,2,,,741.6,838.7,0,0,0,838.7,60,0,0,0
1201,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),434-1A  ,560,1,,,541.32,580.09,0,0,0,580.09,59,0,0,0
1202,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),434-1B  ,558,1,,,556.2,0,0,0,0,0,59,0,0,0
1203,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),434-2A  ,695,1,,,556.42,604.83,0,0,0,604.83,59,0,0,0
1204,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),434-2B  ,836,0,,,756.43,828.79,0,0,0,828.79,60,0,0,0
1205,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),434-3A  ,879,2,,,714.95,714.95,0,0,0,714.95,0,0,0,0
1206,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-1A  ,599,1,,,541.32,0,0,0,0,0,59,0,0,0
1207,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-1B  ,597,1,,,541.32,0,0,0,0,0,59,0,0,0
1208,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-2A  ,646,1,,,560.83,625.29,0,0,0,625.29,59,0,0,0
1209,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-2B  ,649,1,,,534.3,592.41,0,0,0,592.41,59,0,0,0
1210,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-3A  ,714,2,,,741.6,794.72,0,0,0,794.72,60,0,0,0
1211,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-3B  ,572,1,,,0,0,0,0,0,0,59,0,0,0
1212,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),76-1    ,1300,3,,,920.24,986.16,0,0,0,986.16,73,0,0,0
1213,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),76-2    ,1300,3,,,867.5,1016.03,0,0,0,1016.03,73,0,0,0
1214,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),76-3    ,1300,3,,,972.48,1042.15,0,0,0,1042.15,73,0,0,0
1215,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-1A  ,618,1,,,703.92,0,0,0,0,0,59,0,0,0
1216,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-1B  ,621,1,,,567.32,211,0,0,0,211,59,0,0,0
1217,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-2A  ,670,1,,,541.32,571.6,0,0,0,571.6,59,0,0,0
1218,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-2B  ,674,1,,,556.2,587.32,0,0,0,587.32,59,0,0,0
1219,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-3A  ,725,2,,,756.43,822.24,0,0,0,822.24,60,0,0,0
1220,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-3B  ,598,1,,,621.71,689.31,0,0,0,689.31,59,0,0,0
1221,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),85-1    ,1300,3,,,945.55,830,0,0,0,830,73,0,0,0
1222,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),85-2    ,1300,3,,,902.2,978.88,0,0,0,978.88,73,0,0,0
1223,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),85-3    ,1300,3,,,920.24,1025.88,0,0,0,1025.88,73,0,0,0
1224,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),99-2A   ,989,3,,,909.66,1043.63,0,0,0,1043.63,73,0,0,0
1225,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),99-2B   ,1102,3,,,929.44,1023.4,0,0,0,1023.4,73,0,0,0
1226,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),99-3A   ,989,3,,,972.48,1042.14,0,0,0,1042.14,73,0,0,0
1227,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),99-3B   ,546,1,,,556.2,178,0,0,0,178,59,0,0,0
1228,Ridgewood Bushwick Homesteading Assistance HDFC (rbha),99-3C   ,547,1,,,556.2,0,0,0,0,0,59,0,0,0
1229,"Renaissance Estates Apartments, L.P (renest)",1K      ,765,1,Tax Credit,,883,974,0,0,0,917,57,0,974,0
1230,"Renaissance Estates Apartments, L.P (renest)",1L      ,755,2,Tax Credit,,1531,1592,0,0,942,592,58,0,650,0
1231,"Renaissance Estates Apartments, L.P (renest)",1M      ,785,2,Tax Credit,,1218.15,1186.54,0,0,928.54,200,58,0,258,0
1232,"Renaissance Estates Apartments, L.P (renest)",2A      ,1185,3,Tax Credit,,998.08,1047.75,0,0,0,973.75,74,0,1047.75,0
1233,"Renaissance Estates Apartments, L.P (renest)",2B      ,650,1,Tax Credit,,998.08,1169,0,0,926,186,57,0,243,0
1234,"Renaissance Estates Apartments, L.P (renest)",2C      ,650,1,Tax Credit,,846.8,883.2,0,0,0,826.2,57,0,883.2,0
1235,"Renaissance Estates Apartments, L.P (renest)",2D      ,640,1,Tax Credit,,207,1035.18,0,0,798.18,180,57,0,237,0
1236,"Renaissance Estates Apartments, L.P (renest)",2E      ,628,1,,,1454,0,0,0,0,0,57,0,0,0
1237,"Renaissance Estates Apartments, L.P (renest)",2F      ,1170,3,Tax Credit,,1039.69,1198.95,0,0,557.95,567,74,0,641,0
1238,"Renaissance Estates Apartments, L.P (renest)",2G      ,772,2,Tax Credit,,1147.73,1276.23,0,0,968.23,250,58,0,308,0
1239,"Renaissance Estates Apartments, L.P (renest)",2H      ,772,2,Tax Credit,,650.47,766.99,0,0,0,708.99,58,0,766.99,0
1240,"Renaissance Estates Apartments, L.P (renest)",2I      ,772,2,Tax Credit,,599.52,798.89,0,0,0,740.89,58,0,798.89,0
1241,"Renaissance Estates Apartments, L.P (renest)",2J      ,772,2,Tax Credit,,599.52,798.89,0,0,0,740.89,58,0,798.89,0
1242,"Renaissance Estates Apartments, L.P (renest)",2K      ,890,2,Tax Credit,,650.47,817.4,0,0,0,759.4,58,0,817.4,0
1243,"Renaissance Estates Apartments, L.P (renest)",2L      ,755,2,Tax Credit,,935.85,1038.8,0,0,0,980.8,58,0,1038.8,0
1244,"Renaissance Estates Apartments, L.P (renest)",2M      ,785,2,Tax Credit,,898.49,1045.48,0,0,0,987.48,58,0,1045.48,0
1245,"Renaissance Estates Apartments, L.P (renest)",3A      ,1185,3,Tax Credit,,726.5,981.71,0,0,0,907.71,74,0,981.71,0
1246,"Renaissance Estates Apartments, L.P (renest)",3B      ,650,1,Tax Credit,,582.08,667.04,0,0,0,610.04,57,0,667.04,0
1247,"Renaissance Estates Apartments, L.P (renest)",3C      ,650,1,Tax Credit,,512.01,640.18,0,0,0,583.18,57,0,640.18,0
1248,"Renaissance Estates Apartments, L.P (renest)",3D      ,640,1,Tax Credit,,666,826.64,0,0,0,769.64,57,0,826.64,0
1249,"Renaissance Estates Apartments, L.P (renest)",3E      ,628,1,Tax Credit,,1112.05,1169.05,0,0,932.05,180,57,0,237,0
1250,"Renaissance Estates Apartments, L.P (renest)",3F      ,1170,3,Tax Credit,,1348.54,1497.45,0,0,0,1382.45,115,0,1497.45,0
1251,"Renaissance Estates Apartments, L.P (renest)",3G      ,772,2,Tax Credit,,740.89,852.41,0,0,0,759.41,93,0,852.41,0
1252,"Renaissance Estates Apartments, L.P (renest)",3H      ,772,2,Tax Credit,,650.47,932.13,0,0,127,712.13,93,0,805.13,0
1253,"Renaissance Estates Apartments, L.P (renest)",3I      ,772,2,Tax Credit,,650.47,769.48,0,0,0,676.48,93,0,769.48,0
1254,"Renaissance Estates Apartments, L.P (renest)",3J      ,772,2,Tax Credit,,793.65,1158.04,0,0,0,1085.04,73,0,1158.04,0
1255,"Renaissance Estates Apartments, L.P (renest)",3K      ,890,2,Tax Credit,,650.47,821.27,0,0,0,728.27,93,0,821.27,0
1256,"Renaissance Estates Apartments, L.P (renest)",3L      ,755,2,Tax Credit,,650.47,784.37,0,0,0,726.37,58,0,784.37,0
1257,"Renaissance Estates Apartments, L.P (renest)",3M      ,785,2,,,910,0,0,0,0,0,58,0,0,0
1258,"Renaissance Estates Apartments, L.P (renest)",4A      ,1185,3,Tax Credit,,968.83,1062.2,0,0,0,988.2,74,0,1062.2,0
1259,"Renaissance Estates Apartments, L.P (renest)",4B      ,650,1,Tax Credit,,644.43,780.47,0,0,0,723.47,57,0,780.47,0
1260,"Renaissance Estates Apartments, L.P (renest)",4C      ,650,1,Tax Credit,,493.13,635.52,0,0,0,578.52,57,0,635.52,0
1261,"Renaissance Estates Apartments, L.P (renest)",4D      ,640,1,Tax Credit,,493.69,840.88,0,0,0,783.88,57,0,840.88,0
1262,"Renaissance Estates Apartments, L.P (renest)",4E      ,628,1,Tax Credit,,600.89,685.89,0,0,0,600.89,85,0,685.89,0
1263,"Renaissance Estates Apartments, L.P (renest)",4F      ,1170,3,Tax Credit,,833.41,947.44,0,0,0,873.44,74,0,947.44,0
1264,"Renaissance Estates Apartments, L.P (renest)",4G      ,772,2,Tax Credit,,788.76,1029.11,0,0,0,936.11,93,0,1029.11,0
1265,"Renaissance Estates Apartments, L.P (renest)",4H      ,772,2,Tax Credit,,650.47,799,0,0,0,741,58,0,799,0
1266,"Renaissance Estates Apartments, L.P (renest)",4I      ,772,2,Tax Credit,,599.52,746.84,0,0,0,688.84,58,0,746.84,0
1267,"Renaissance Estates Apartments, L.P (renest)",4J      ,772,2,Tax Credit,,794.59,1037.59,0,0,0,979.59,58,0,1037.59,0
1268,"Renaissance Estates Apartments, L.P (renest)",4K      ,890,2,Tax Credit,,1086.12,1165.86,0,0,0,1107.86,58,0,1165.86,0
1269,"Renaissance Estates Apartments, L.P (renest)",4L      ,755,2,Tax Credit,,935.85,1073.8,0,0,715.8,265,93,0,358,0
1270,"Renaissance Estates Apartments, L.P (renest)",4M      ,785,2,Tax Credit,,913.2,1015.08,0,0,0,957.08,58,0,1015.08,0
1271,"Renaissance Estates Apartments, L.P (renest)",5A      ,1185,3,Tax Credit,,958.24,1220.66,0,0,0,1146.66,74,0,1220.66,0
1272,"Renaissance Estates Apartments, L.P (renest)",5B      ,650,1,,,512.01,0,0,0,0,0,57,0,0,0
1273,"Renaissance Estates Apartments, L.P (renest)",5C      ,650,1,Tax Credit,,485.08,638.44,0,0,0,581.44,57,0,638.44,0
1274,"Renaissance Estates Apartments, L.P (renest)",5D      ,640,1,Tax Credit,,848,992.34,0,0,0,935.34,57,0,992.34,0
1275,"Renaissance Estates Apartments, L.P (renest)",5E      ,628,1,Tax Credit,,608.06,815.93,0,0,0,774.93,41,0,815.93,0
1276,"Renaissance Estates Apartments, L.P (renest)",5F      ,1170,3,Tax Credit,,1036.04,1203.25,0,0,0,1129.25,74,0,1203.25,0
1277,"Renaissance Estates Apartments, L.P (renest)",5G      ,772,2,Tax Credit,,793.65,1116.58,0,0,0,1058.58,58,0,1116.58,0
1278,"Renaissance Estates Apartments, L.P (renest)",5H      ,772,2,Tax Credit,,872.36,974.32,0,0,0,916.32,58,0,974.32,0
1279,"Renaissance Estates Apartments, L.P (renest)",5I      ,772,2,Tax Credit,,599.52,798.88,0,0,0,740.88,58,0,798.88,0
1280,"Renaissance Estates Apartments, L.P (renest)",5J      ,772,2,Tax Credit,,706.93,784.37,0,0,0,726.37,58,0,784.37,0
1281,"Renaissance Estates Apartments, L.P (renest)",5K      ,890,2,Tax Credit,,650.47,798.89,0,0,0,740.89,58,0,798.89,0
1282,"Renaissance Estates Apartments, L.P (renest)",5L      ,755,2,Tax Credit,,782.55,1028.55,0,0,0,970.55,58,0,1028.55,0
1283,"Renaissance Estates Apartments, L.P (renest)",5M      ,785,2,Tax Credit,,650.47,798.88,0,0,0,740.88,58,0,798.88,0
1284,"Renaissance Estates Apartments, L.P (renest)",6E      ,634,1,Tax Credit,,512.01,640.18,0,0,0,583.18,57,0,640.18,0
1285,"Renaissance Estates Apartments, L.P (renest)",6F      ,1170,3,Tax Credit,,766.84,947.43,0,0,0,873.43,74,0,947.43,0
1286,"Renaissance Estates Apartments, L.P (renest)",6G      ,772,2,Tax Credit,,599.52,815.46,0,0,0,757.46,58,0,815.46,0
1287,"Renaissance Estates Apartments, L.P (renest)",6H      ,772,2,Tax Credit,,782.55,1035.75,0,0,0,977.75,58,0,1035.75,0
1288,"Renaissance Estates Apartments, L.P (renest)",6I      ,772,2,Tax Credit,,997.31,1065.99,0,0,0,972.99,93,0,1065.99,0
1289,"Renaissance Estates Apartments, L.P (renest)",6J      ,772,2,Tax Credit,,740,1211.8,0,0,0,1153.8,58,0,1211.8,0
1290,"Renaissance Estates Apartments, L.P (renest)",B1      ,0,2,,,1732,0,0,0,0,0,0,0,0,0
1291,"Renaissance Estates Apartments, L.P (renest)",COMM1   ,0,0,,,20000,0,0,0,0,0,0,0,0,0
1292,Rheingold Gardens Associates L.P. (rheing),533-1A  ,0,2,,,1732,0,0,0,0,0,0,0,0,0
1293,Rheingold Gardens Associates L.P. (rheing),533-2A  ,840,2,Tax Credit,,661.35,918.9,0,0,0,825.9,93,0,918.9,0
1294,Rheingold Gardens Associates L.P. (rheing),533-2B  ,1050,3,Tax Credit,,1027.43,1218.71,0,0,706.71,397,115,0,512,0
1295,Rheingold Gardens Associates L.P. (rheing),533-2C  ,570,1,Tax Credit,,524.36,756.83,0,0,0,684.83,72,0,756.83,0
1296,Rheingold Gardens Associates L.P. (rheing),533-2D  ,840,2,Tax Credit,,808.86,945.66,0,0,0,903.66,42,0,945.66,0
